id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVweO2A2IN2L1WUf3IVT,2016-03-29T04:42:44Z,2019-05-01T06:23:16Z,45490 Ford Rd,"Indian Restaurant,Pizza Place",Accommodation & Food Services,Canton,US,us/mi/canton/45490fordrd/-1610211871,42.322403,-83.488782,,7.99,7.99,USD,"2016-07-31T20:05:00.000Z,2016-03-29T04:43:00.000Z",,Roasted Garlic Pizza,Curry on Crust,48187,USD,0,25,MI
AVweO2A2IN2L1WUf3IVT,2016-03-29T04:42:44Z,2019-05-01T06:23:16Z,45490 Ford Rd,"Indian Restaurant,Pizza Place",Accommodation & Food Services,Canton,US,us/mi/canton/45490fordrd/-1610211871,42.322403,-83.488782,,7.99,7.99,USD,"2016-07-31T20:05:00.000Z,2016-03-29T04:43:00.000Z",,Hari Mirch Pineapple Pizza,Curry on Crust,48187,USD,0,25,MI
AVweO2A2IN2L1WUf3IVT,2016-03-29T04:42:44Z,2019-05-01T06:23:16Z,45490 Ford Rd,"Indian Restaurant,Pizza Place",Accommodation & Food Services,Canton,US,us/mi/canton/45490fordrd/-1610211871,42.322403,-83.488782,,7.99,7.99,USD,"2016-07-31T20:05:00.000Z,2016-03-29T04:43:00.000Z",,Aaloo Gobi Pizza,Curry on Crust,48187,USD,0,25,MI
AVweO2A2IN2L1WUf3IVT,2016-03-29T04:42:44Z,2019-05-01T06:23:16Z,45490 Ford Rd,"Indian Restaurant,Pizza Place",Accommodation & Food Services,Canton,US,us/mi/canton/45490fordrd/-1610211871,42.322403,-83.488782,,7.99,7.99,USD,"2016-07-31T20:05:00.000Z,2016-03-29T04:43:00.000Z",,Margherita Pizza,Curry on Crust,48187,USD,0,25,MI
AVweO2A2IN2L1WUf3IVT,2016-03-29T04:42:44Z,2019-05-01T06:23:16Z,45490 Ford Rd,"Indian Restaurant,Pizza Place",Accommodation & Food Services,Canton,US,us/mi/canton/45490fordrd/-1610211871,42.322403,-83.488782,,7.99,7.99,USD,"2016-07-31T20:05:00.000Z,2016-03-29T04:43:00.000Z",,Achari Veg Pizza,Curry on Crust,48187,USD,0,25,MI
AVwcsjkFIN2L1WUfn4dB,2015-10-20T03:10:24Z,2019-04-30T18:38:15Z,1253 Jacklin Rd,"Pizza,Restaurant,Karaoke,Pizza Place,Restaurants",Accommodation & Food Services,Milpitas,US,us/ca/milpitas/1253jacklinrd/-66718653,37.4478,-121.8878,,9.2,9.2,USD,2018-01-19T05:14:47.623Z,,Cheese Pizza,Pizza Box,95035,USD,0,25,CA
AVwd3vBcIN2L1WUfz8Kd,2016-03-31T02:32:23Z,2019-04-30T15:37:52Z,786 Main St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Poughkeepsie,US,us/ny/poughkeepsie/786mainst/1898246848,41.696049,-73.901679,,4.99,4.99,USD,"2018-01-30T11:23:12.996Z,2018-04-27T23:10:03.264Z",Pepperoni sausage mozzarella meatballs and bacon,All Meat Stuffed Pizza Slice,Tonys Pizza Pit,12603,USD,0,25,NY
AVwd3vBcIN2L1WUfz8Kd,2016-03-31T02:32:23Z,2019-04-30T15:37:52Z,786 Main St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Poughkeepsie,US,us/ny/poughkeepsie/786mainst/1898246848,41.696049,-73.901679,,18.99,18.99,USD,"2018-01-30T11:23:12.996Z,2018-04-27T23:10:03.265Z",Served with ham pineapple and extra cheese,Hawaiian Pizza,Tonys Pizza Pit,12603,USD,0,25,NY
AVwd3vBcIN2L1WUfz8Kd,2016-03-31T02:32:23Z,2019-04-30T15:37:52Z,786 Main St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Poughkeepsie,US,us/ny/poughkeepsie/786mainst/1898246848,41.696049,-73.901679,,18.99,18.99,USD,"2018-01-30T11:23:12.996Z,2018-04-27T23:10:03.264Z",Provolone mozzarella fontina and Parmigiana,4Cheese Pizza,Tonys Pizza Pit,12603,USD,0,25,NY
AVwd3vBcIN2L1WUfz8Kd,2016-03-31T02:32:23Z,2019-04-30T15:37:52Z,786 Main St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Poughkeepsie,US,us/ny/poughkeepsie/786mainst/1898246848,41.696049,-73.901679,,10.99,10.99,USD,"2018-01-30T11:23:12.995Z,2018-04-27T23:10:03.264Z",Gluten Free,Gluten Free Cheese Pizza,Tonys Pizza Pit,12603,USD,0,25,NY
AVwd3vBcIN2L1WUfz8Kd,2016-03-31T02:32:23Z,2019-04-30T15:37:52Z,786 Main St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Poughkeepsie,US,us/ny/poughkeepsie/786mainst/1898246848,41.696049,-73.901679,,19.99,19.99,USD,"2018-01-30T11:23:12.996Z,2018-04-27T23:10:03.264Z",Broccoli spinach mushrooms tomatoes ricotta and mozzarella,Vegetable Stuffed Pizza Pie,Tonys Pizza Pit,12603,USD,0,25,NY
AVwd3vBcIN2L1WUfz8Kd,2016-03-31T02:32:23Z,2019-04-30T15:37:52Z,786 Main St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Poughkeepsie,US,us/ny/poughkeepsie/786mainst/1898246848,41.696049,-73.901679,,1.99,1.99,USD,"2018-01-30T11:23:12.995Z,2018-04-27T23:10:03.264Z",,Cheese Pizza Slice,Tonys Pizza Pit,12603,USD,0,25,NY
AVwcoEiNIN2L1WUfnF36,2016-03-28T05:33:02Z,2019-04-30T15:36:38Z,2221 Browning Dr,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Arlington,US,us/tx/arlington/2221browningdr/1023837469,32.707464,-97.085036,,6.95,6.95,USD,"2018-01-23T08:55:19.422Z,2018-01-26T18:16:36.204Z,2018-01-26T11:14:25.226Z,2018-01-25T10:08:29.860Z,2018-01-15T14:43:38.956Z,2017-10-28T23:15:00.000Z,2016-03-28T05:33:00.000Z,2016-06-08T16:18:00.000Z",,Cheese Pizza,Italy Pizza Pasta Subs,76010,USD,25,40,TX
AVwcoEiNIN2L1WUfnF36,2016-03-28T05:33:02Z,2019-04-30T15:36:38Z,2221 Browning Dr,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Arlington,US,us/tx/arlington/2221browningdr/1023837469,32.707464,-97.085036,,12.95,12.95,USD,"2018-01-23T08:55:19.423Z,2018-01-26T18:16:36.204Z,2018-01-26T11:14:25.227Z,2018-01-25T10:08:29.860Z,2018-01-15T14:43:38.956Z,2017-10-28T23:15:00.000Z",,Supreme Pizza,Italy Pizza Pasta Subs,76010,USD,25,40,TX
AVwcoEiNIN2L1WUfnF36,2016-03-28T05:33:02Z,2019-04-30T15:36:38Z,2221 Browning Dr,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Accommodation & Food Services,Arlington,US,us/tx/arlington/2221browningdr/1023837469,32.707464,-97.085036,,1,1,USD,"2018-01-23T08:55:19.422Z,2018-01-26T18:16:36.204Z,2018-01-26T11:14:25.227Z,2018-01-25T10:08:29.860Z,2018-01-15T14:43:38.956Z,2017-10-28T23:15:00.000Z",,Pizza Topping,Italy Pizza Pasta Subs,76010,USD,25,40,TX
AVweM6RuIN2L1WUf24PG,2015-10-23T01:27:28Z,2019-04-30T15:35:03Z,150 N Pantano Rd,Pizza Place,Accommodation & Food Services,Tucson,US,us/az/tucson/150npantanord/-874863116,32.223015,-110.822913,,8.99,8.99,USD,2015-10-23T01:27:00.000Z,"Mozzarella cheese, Pizza sauce and your choice of 3 toppings.",Pizza Sub Deluxe,Hungry Howies Pizza,85710,USD,25,40,AZ
AVweM6RuIN2L1WUf24PG,2015-10-23T01:27:28Z,2019-04-30T15:35:03Z,150 N Pantano Rd,Pizza Place,Accommodation & Food Services,Tucson,US,us/az/tucson/150npantanord/-874863116,32.223015,-110.822913,,11.99,11.99,USD,2015-10-23T01:27:00.000Z,,Veggie Pizza,Hungry Howies Pizza,85710,USD,25,40,AZ
AVweM6RuIN2L1WUf24PG,2015-10-23T01:27:28Z,2019-04-30T15:35:03Z,150 N Pantano Rd,Pizza Place,Accommodation & Food Services,Tucson,US,us/az/tucson/150npantanord/-874863116,32.223015,-110.822913,,8.99,8.99,USD,2018-01-19T17:47:11.748Z,,Howie Special Pizza,Hungry Howies Pizza,85710,USD,25,40,AZ
AVweM6RuIN2L1WUf24PG,2015-10-23T01:27:28Z,2019-04-30T15:35:03Z,150 N Pantano Rd,Pizza Place,Accommodation & Food Services,Tucson,US,us/az/tucson/150npantanord/-874863116,32.223015,-110.822913,,11.99,11.99,USD,2015-10-23T01:27:00.000Z,,Bacon Cheddar Cheeseburger Pizza,Hungry Howies Pizza,85710,USD,25,40,AZ
AVweM6RuIN2L1WUf24PG,2015-10-23T01:27:28Z,2019-04-30T15:35:03Z,150 N Pantano Rd,Pizza Place,Accommodation & Food Services,Tucson,US,us/az/tucson/150npantanord/-874863116,32.223015,-110.822913,,8.49,8.49,USD,2015-10-23T01:27:00.000Z,,Thin Crust Cheese Pizza,Hungry Howies Pizza,85710,USD,25,40,AZ
AVweM6RuIN2L1WUf24PG,2015-10-23T01:27:28Z,2019-04-30T15:35:03Z,150 N Pantano Rd,Pizza Place,Accommodation & Food Services,Tucson,US,us/az/tucson/150npantanord/-874863116,32.223015,-110.822913,,11.99,11.99,USD,2015-10-23T01:27:00.000Z,,Howie Maui Pizza,Hungry Howies Pizza,85710,USD,25,40,AZ
AVweM6RuIN2L1WUf24PG,2015-10-23T01:27:28Z,2019-04-30T15:35:03Z,150 N Pantano Rd,Pizza Place,Accommodation & Food Services,Tucson,US,us/az/tucson/150npantanord/-874863116,32.223015,-110.822913,,5.99,5.99,USD,2015-10-23T01:27:00.000Z,,Cheese Pizza,Hungry Howies Pizza,85710,USD,25,40,AZ
AVweM6RuIN2L1WUf24PG,2015-10-23T01:27:28Z,2019-04-30T15:35:03Z,150 N Pantano Rd,Pizza Place,Accommodation & Food Services,Tucson,US,us/az/tucson/150npantanord/-874863116,32.223015,-110.822913,,7.99,7.99,USD,2015-10-23T01:27:00.000Z,"Mozzarella cheese, Pizza sauce and loaded with Pepperoni.",Pizza Sub,Hungry Howies Pizza,85710,USD,25,40,AZ
AWESAELwa4HuVbedMwTP,2018-01-20T05:17:24Z,2019-04-30T15:28:51Z,1250 Gen. Washington Blvd.,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Washington Crossing,US,us/pa/washingtoncrossing/1250gen.washingtonblvd./-1256009802,40.292365,-74.872428,,17,17,USD,"2018-01-22T10:43:36.306Z,2018-04-02T01:13:11.700Z",,Nick's Specialty Pizza,Dominicks Pizzeria Italian Restaurant,18977,USD,0,25,PA
AWESAELwa4HuVbedMwTP,2018-01-20T05:17:24Z,2019-04-30T15:28:51Z,1250 Gen. Washington Blvd.,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Washington Crossing,US,us/pa/washingtoncrossing/1250gen.washingtonblvd./-1256009802,40.292365,-74.872428,,21,21,USD,"2018-01-22T10:43:36.306Z,2018-04-02T01:13:11.700Z",,Buffalo Wing Pizza,Dominicks Pizzeria Italian Restaurant,18977,USD,0,25,PA
AVwdUCT-_7pvs4fz4j3w,2016-04-01T06:29:54Z,2019-04-30T15:28:26Z,3860 N Long Lake Rd,Pizza Place,Accommodation & Food Services,Traverse City,US,us/mi/traversecity/3860nlonglakerd/206725212,44.757113,-85.652529,,10.49,10.49,USD,"2018-02-24T12:58:58.760Z,2018-02-15T00:18:41.716Z,2018-01-20T15:36:04.153Z,2018-01-23T13:00:21.365Z,2018-01-24T09:02:28.327Z,2018-01-20T12:52:41.150Z",,Sauce and Cheese Pizza,Thats a Pizza,49684,USD,0,25,MI
AVwdUCT-_7pvs4fz4j3w,2016-04-01T06:29:54Z,2019-04-30T15:28:26Z,3860 N Long Lake Rd,Pizza Place,Accommodation & Food Services,Traverse City,US,us/mi/traversecity/3860nlonglakerd/206725212,44.757113,-85.652529,,4.85,4.85,USD,"2018-02-24T12:58:58.760Z,2018-02-15T00:18:41.715Z,2018-01-20T15:36:04.153Z,2018-01-23T13:00:21.364Z,2018-01-24T09:02:28.327Z,2018-01-20T12:52:41.150Z",,Sauce and Cheese Pizza,Thats a Pizza,49684,USD,0,25,MI
AV1h2sbCa4HuVbed7cM1,2017-07-20T21:15:13Z,2019-04-30T15:27:10Z,1612 Franklin St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Michigan City,US,us/in/michigancity/1612franklinst/-900142234,41.707275,-86.896541,http://www.citysearch.com/profile/menu/3995988?singlePlatformId=albanos-villa,12.05,12.05,USD,"2018-05-07T13:37:09.233Z,2018-05-21T04:29:57.086Z,2018-04-11T06:46:53.912Z,2018-04-17T01:06:36.536Z,2018-04-18T19:18:25.275Z,2018-04-25T21:07:20.520Z",taco meat covered with cheese tomatoes and topped with shredded lettuce,Taco Pizza,Albanos Villa,46360,USD,0,25,IN
AV1h2sbCa4HuVbed7cM1,2017-07-20T21:15:13Z,2019-04-30T15:27:10Z,1612 Franklin St,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Michigan City,US,us/in/michigancity/1612franklinst/-900142234,41.707275,-86.896541,http://www.citysearch.com/profile/menu/3995988?singlePlatformId=albanos-villa,1.75,1.75,USD,"2018-01-23T10:15:22.301Z,2018-01-19T13:02:34.116Z,2018-04-10T01:38:55.109Z,2017-12-21T14:35:33.959Z,2017-12-12T02:36:41.888Z,2018-04-06T03:24:52.954Z,2018-01-18T17:47:38.131Z,2018-01-19T21:48:47.589Z,2018-01-19T17:24:03.165Z",,Pizza Sauce,Albanos Villa,46360,USD,0,25,IN
AVzBAZ_fLD2H7whiWJVU,2017-06-19T15:38:48Z,2019-04-30T15:26:50Z,1237 Greeley Ave,"American Restaurant,Pizza Place",Accommodation & Food Services,Warminster,US,us/pa/warminster/1237greeleyave/-1002138912,40.213458,-75.070133,,12.99,12.99,USD,"2017-12-20T11:58:00.000Z,2018-01-26T20:12:58.599Z,2018-01-18T18:35:58.996Z,2018-04-05T19:41:50.256Z,2017-12-11T10:41:00.000Z",,Gluten Free Tomato Pie Or Cheese Pizza,Tonys Place Bar and Grille,18974,USD,25,40,PA
AVzBAZ_fLD2H7whiWJVU,2017-06-19T15:38:48Z,2019-04-30T15:26:50Z,1237 Greeley Ave,"American Restaurant,Pizza Place",Accommodation & Food Services,Warminster,US,us/pa/warminster/1237greeleyave/-1002138912,40.213458,-75.070133,,9.25,9.25,USD,"2017-12-20T11:58:00.000Z,2018-01-26T20:12:58.600Z,2018-04-05T19:41:50.257Z,2018-01-18T18:35:58.998Z,2017-12-11T10:41:00.000Z",,Tony's Cheese Pizza,Tonys Place Bar and Grille,18974,USD,25,40,PA
AVzBAZ_fLD2H7whiWJVU,2017-06-19T15:38:48Z,2019-04-30T15:26:50Z,1237 Greeley Ave,"American Restaurant,Pizza Place",Accommodation & Food Services,Warminster,US,us/pa/warminster/1237greeleyave/-1002138912,40.213458,-75.070133,,5.95,5.95,USD,"2018-01-26T20:12:58.602Z,2017-12-20T11:58:00.000Z,2018-01-18T18:35:59.001Z,2017-12-11T10:41:00.000Z,2018-04-05T19:41:50.260Z",,Kids Cheese Pizza,Tonys Place Bar and Grille,18974,USD,25,40,PA
AVwcu-Fk_7pvs4fzyYOQ,2016-03-31T02:02:37Z,2019-04-30T15:22:03Z,121 E Seneca St,"Pizza,Pizza Place,Restaurants",Accommodation & Food Services,Sherrill,US,us/ny/sherrill/121esenecast/118894484,43.076696,-75.597597,http://www.citysearch.com/profile/menu/7687514?singlePlatformId=sherrill-new-york-pizzeria,1.5,1.5,USD,2016-03-31T02:03:00.000Z,"Pepperoni, sausage or ham",Pizza Rolls,Sherrill New York Pizzeria,13461,USD,0,25,NY
AVwdE0JU_7pvs4fz2AYn,2016-03-28T05:32:26Z,2019-04-30T09:38:32Z,1321 E Colorado St,Pizza Place,Accommodation & Food Services,Glendale,US,us/ca/glendale/1321ecoloradost/-66718652,34.142767,-118.236607,,12,12,USD,"2018-01-21T17:00:18.481Z,2018-01-19T06:27:03.868Z",,Supreme Pizza,Pizza Boy,91205,USD,0,25,CA
AVweELF0ByjofQCxu91y,2016-04-16T16:39:25Z,2019-04-30T09:38:19Z,550 Grant St,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Denver,US,us/co/denver/550grantst/273941150,39.725069,-104.983255,,19.99,19.99,USD,"2018-01-19T12:29:57.109Z,2018-01-18T13:24:58.283Z,2018-01-18T19:08:04.038Z,2018-01-10T10:40:04.706Z,2017-10-22T11:52:00.000Z",,Plain Pizza 24'',Cosmos Pizza,80203,USD,0,25,CO
AVweELF0ByjofQCxu91y,2016-04-16T16:39:25Z,2019-04-30T09:38:19Z,550 Grant St,"Pizza,Restaurant,Pizza Place",Accommodation & Food Services,Denver,US,us/co/denver/550grantst/273941150,39.725069,-104.983255,,11.99,11.99,USD,"2018-01-19T12:29:57.109Z,2018-01-18T13:24:58.283Z,2018-01-18T19:08:04.038Z,2018-01-10T10:40:04.706Z,2017-10-22T11:52:00.000Z",,Plain Pizza 16'',Cosmos Pizza,80203,USD,0,25,CO
AVwdzigvIN2L1WUfzXzz,2016-04-01T07:05:15Z,2019-04-30T09:35:50Z,22 Newbridge Rd,"Pizza,Restaurant,Italian Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Hicksville,US,us/ny/hicksville/22newbridgerd/-419087985,40.767099,-73.527878,,1.75,1.75,USD,"2018-01-26T10:20:13.116Z,2018-01-21T21:45:12.901Z,2018-01-19T01:58:53.754Z,2017-12-19T05:57:55.707Z,2017-12-10T18:52:06.456Z,2016-04-01T07:05:15Z",,Pizza Slice,Piazza Pizza,11801,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,22.49,22.49,USD,"2016-03-23T04:05:00.000Z,2016-04-03T00:32:00.000Z",Sheet,Cheese Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,22.49,22.49,USD,2017-10-28T06:19:00.000Z,,Cheese Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,7.99,5.49,USD,"2017-10-28T06:19:00.000Z,2016-03-23T04:05:00.000Z,2016-04-03T00:32:00.000Z",,Pizza Sub,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,4.99,4.99,USD,2017-10-28T06:19:00.000Z,,Cheese Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,32.99,12.99,USD,"2017-10-28T06:19:00.000Z,2016-03-23T04:05:00.000Z,2016-04-03T00:32:00.000Z",,Taco Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,11.99,4.99,USD,"2017-10-28T06:19:00.000Z,2016-03-23T04:05:00.000Z,2016-04-03T00:32:00.000Z",,Pizza Logs,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,15.99,15.99,USD,2017-10-28T06:19:00.000Z,,Cheese Pizza & 1 Topping,Macys Place Pizzeria,14225,USD,0,25,NY
AVwd95bD_7pvs4fz-2aw,2016-03-23T04:04:45Z,2019-04-30T09:33:08Z,3348 Genesee St,Pizza Place,Accommodation & Food Services,Buffalo,US,us/ny/buffalo/3348geneseest/1670701308,42.925755,-78.761238,,17.99,17.99,USD,2017-10-28T06:19:00.000Z,,Small Cheese & 1 Topping Pizza,Macys Place Pizzeria,14225,USD,0,25,NY
AVwdumb4_7pvs4fz8t54,2016-04-08T12:29:58Z,2019-04-30T09:26:52Z,8110 W Union Hills Dr,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,Glendale,US,us/az/glendale/8110wunionhillsdr/-2031720203,33.65357,-112.233595,,16.99,16.99,USD,"2018-02-26T12:36:17.682Z,2018-01-23T00:22:04.326Z,2018-01-21T18:48:34.814Z,2018-01-20T17:24:49.055Z,2018-01-21T09:22:47.467Z,2018-01-11T12:47:11.530Z,2017-12-16T12:05:09.276Z,2017-12-08T00:29:41.995Z,2017-10-26T07:10:34.039Z,2016-07-23T23:56:31Z",,White Seafood Pizza,Arizona Pizza Company,85308,USD,0,25,AZ
AVwdumb4_7pvs4fz8t54,2016-04-08T12:29:58Z,2019-04-30T09:26:52Z,8110 W Union Hills Dr,"Pizza,Restaurant,Fast Food,Pizza Place",Accommodation & Food Services,Glendale,US,us/az/glendale/8110wunionhillsdr/-2031720203,33.65357,-112.233595,,4.29,4.29,USD,"2018-02-26T12:36:17.691Z,2018-01-23T00:22:04.332Z,2018-01-21T18:48:34.823Z,2018-01-20T17:24:49.061Z,2018-01-21T09:22:47.475Z,2018-01-11T12:47:11.537Z,2017-12-16T12:05:09.283Z,2017-12-08T00:29:41.999Z,2017-10-26T07:10:34.044Z",,Jackie Earl's Cheese Pizza,Arizona Pizza Company,85308,USD,0,25,AZ
AVwczgYSkufWRAb5zNBx,2016-08-03T21:10:12Z,2019-04-30T06:40:40Z,90 S Main St,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Johnstown,US,us/oh/johnstown/90smainst/-2068272560,40.152074,-82.68329,,5.75,5.75,USD,2016-08-22T00:00:00.000Z,,Pizza Sub,Pizzaburg,43031,USD,0,30,OH
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,11.99,11.99,USD,"2018-01-19T10:35:16.545Z,2018-01-21T20:21:25.404Z,2018-01-20T02:59:30.410Z,2018-01-16T22:12:40.923Z,2017-12-19T15:32:27.869Z,2017-12-10T12:43:50.685Z,2017-10-29T00:47:04.526Z,2017-10-07T16:17:51.376Z",,Cheese Pizza,DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,20.99,14.99,USD,"2018-01-19T10:35:16.544Z,2018-01-21T20:21:25.403Z,2018-01-20T02:59:30.409Z,2018-01-16T22:12:40.921Z,2017-12-19T15:32:27.869Z,2017-12-10T12:43:50.685Z,2017-10-29T00:47:04.525Z,2017-10-07T16:17:51.374Z,2015-10-23T03:24:54Z,2016-04-23T12:34:08Z",,White Pizza,DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,17.99,11.99,USD,"2018-01-19T10:35:16.544Z,2018-01-21T20:21:25.403Z,2018-01-20T02:59:30.409Z,2018-01-16T22:12:40.920Z,2017-12-19T15:32:27.868Z,2017-12-10T12:43:50.684Z,2017-10-29T00:47:04.524Z,2017-10-07T16:17:51.373Z,2015-10-23T03:24:54Z,2016-04-23T12:34:08Z",,Specialty Pizzas,DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,49.99,49.99,USD,"2018-01-19T10:35:16.562Z,2018-01-21T20:21:25.417Z,2018-01-20T02:59:30.419Z,2018-01-16T22:12:40.940Z,2017-12-19T15:32:27.878Z,2017-12-10T12:43:50.698Z,2017-10-29T00:47:04.540Z,2017-10-07T16:17:51.390Z",,"18"" Cheese Pizza",DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,9.99,9.99,USD,"2018-01-19T10:35:16.543Z,2018-01-21T20:21:25.403Z,2018-01-20T02:59:30.408Z,2018-01-16T22:12:40.919Z,2017-12-19T15:32:27.868Z,2017-12-10T12:43:50.684Z,2017-10-29T00:47:04.524Z,2017-10-07T16:17:51.373Z",,Cheese Pizza,DeLucias Pizzeria,89081,USD,0,25,NV
AVwdCZyb_7pvs4fz1mSG,2015-10-23T03:24:54Z,2019-04-28T16:45:28Z,2345 E Centennial Pkwy,"Restaurant,Pizza Place",Accommodation & Food Services,North Las Vegas,US,us/nv/northlasvegas/2345ecentennialpkwy/236494560,36.274975,-115.11845,,14.99,14.99,USD,"2018-01-19T10:35:16.573Z,2018-01-21T20:21:25.427Z,2018-01-20T02:59:30.433Z,2018-01-16T22:12:40.955Z,2017-12-19T15:32:27.886Z,2017-12-10T12:43:50.709Z,2017-10-29T00:47:04.562Z,2017-10-07T16:17:51.402Z,2015-10-23T03:24:54Z,2016-04-23T12:34:08Z",,Pizza Freenzy,DeLucias Pizzeria,89081,USD,0,25,NV
AV1teilCRxPSIh2RbNhZ,2017-07-23T03:25:08Z,2019-04-28T10:14:10Z,1260 Texas Ave Ste H,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Alexandria,US,us/la/alexandria/1260texasavesteh/-617173647,31.288586,-92.47294,,5,5,USD,"2018-01-20T22:57:49.572Z,2018-01-18T18:03:03.883Z,2018-01-19T07:34:44.477Z,2018-01-18T14:37:20.037Z",,Kids Cheese Pizza,Wildwood Pizza,71301,USD,0,25,LA
